platform,rating,title,text,date,author,location
Uber Eats,1,Ubereats se moque gentiment de vous,"Bonsoir à tous les lecteurs.J’ai reçu ce matin un offre promotionnelle de Uber eats que j’use très rarement. J’ai fait une commande le soir même, mais le code promotionnel ne fonctionnait pas. Ma commande est de plus arrivée 45mn trop tôt (nous avons mangé avant 19h). Jai donc écrit sur le site ubereats pour signaler le non fonctionnement du code. La réponse est originale : je ne fais pas partie du groupe pouvant bénéficier de la promotion. Donc, si je comprends bien, ubereats vous envoie des promotion sur votre boîte email personnelle, mais ce n’est pas pour vous.Voici ma réponse :Thanks for your answer. So, if I understand correctly, you sent on my private email this very day a promotion, and when I let you know that I couldn’t use it, you answer is “you were not part of this “selected” group. It’s like someone calling you on your mobile phone, using your mobile phone number, but saying “I’m not speaking to you”. Original. I think that I won’t use anymore uber eats or uber in general at all, as you are making fun about your clients. Next uber email will be be “blocked” and send directly to junk, and I will tell this funny story to any friends or colleagues : if uber send you an offer on your email address, careful, maybe it’s not for you. Very funnyEn conclusion, fini ubereats, et je m’empresse de faire de la pub en espérant qu’ils cesseront d’adresser des offres alléchantes, mais qui, au moment de l’utilisation, ne vous concerne pas :)Bonne soirée à tous,",2025-10-05,customer,N/A
Uber Eats,1,Horrible customer service,"We are on a small vacation in Gdansk, Poland. Last night we ordered two pizzas from Felino pizza in Gdansk. We ordered at 23.35, and the receipt said we should have the food delivered between 00.20 and 00.40. 0.54 am I called the pizza place, asking how much longer. They didnt speak english, so that didnt help. At 1.30 we left the hotel to find something to eat, as we were starving. About the same time, the pizza place called, again no english. I said we no longer wanted the food, as we had been waiting two hours from ordering. They still marked the food as delivered tho, at 2.35 am - even though we never received anything. Complaining to Uber eats didnt help at all, they just claim Im not eligible for a refund. I dont care about the money, its pocket change. I do care about being ripped off tho. Makes sense for Uber eats to side with the restaurant, as there is no piece of the cake for them, if I get my refund. Horrible experience. Shitty customer service.",2025-10-05,Tanja Marie,N/A
Uber Eats,1,AVOID! Terrible customer service,They didn't get me one of my items and the customer service chat said agent will be 10 mins for an hour then they sent me an email saying to reply to it and it's been 3 weeks and I've not heard anything. Will never use them again,2025-10-05,Ben A,N/A
Uber Eats,1,Always items missing,"Constantly have items missing from our food orders & told they can only refund the cost of the item missing. Leaving us to pay for delivery twice to get the things we originally ordered. Should have known better I guess, won’t be using again in the future.",2025-10-05,Sarah,N/A
Uber Eats,1,Food not delivered to right address,"Food not delivered to right address , called the uber driver ""who didn't speak any english"" so got no idea where the food was delivered. We spent £70 on food and ubereats refused a refund.Never using ubereats to order food again !",2025-10-05,Richard Atkinson,N/A
Uber Eats,1,Thieves,Thieves! Don't order from Uber Eats.My order irrived damged and ice cream all melted. Even spilt over the waffles. I could not eat any of the food. Contacted Uber Eats and was denied a refund. Different advisor messing me about.,2025-10-05,Charlene,N/A
Uber Eats,1,Cold food,"Cold food, long wait time and poor customer service. I cannot remember the last time I had a good experience with Uber eats.",2025-10-05,Kira,N/A
Uber Eats,1,Never Again,"I ordered a drink for myself and a combo meal for my daughter and paid $44 with a driver tip. Driver delivers two drinks. UberEats comps $2 saying this is not an issue that requires refund. I contact them again and they send email to a different email saying I have already received credit, but to reply to this email if I still have a problem. Needless to say, replaying to them was useless, since auto response is that I have contacted them from a different email than the first time and that I have to contact them again from the original email. I'm done. Remembering all the times, orders were cancelled after waiting until it's too late to reorder; reordering and that being cancelled as well; orders delivered to wrong places; cold, soggy food because drivers make multiple deliveries at one time and lost money and nerves. I will never use Uber Eats again.",2025-10-05,Arzija Hurley,N/A
Uber Eats,1,"Found hair in my food, they’re refusing to resolve the issue","I would give it 0 stars. I ordered some food and when I opened the container it had the workers hair in it (even though they said their hygiene was rated 5 out of 5). I complained to Uber and sent pictures but they said they won’t refund me and every time I tried to communicate with them they just send me some automated message that says “sorry about your experience”, no actual conversation about the issue. AVOID LIKE THE PLAGUE. Uber is the worst company out there, I’ve been having so many issues with their taxi drivers as well that I completely switched to Freenow and Bolt, Deliveroo for food (clean food and higher quality too). I truly wish Uber bankruptcy and I hope it comes soon",2025-10-05,Diana Florea,N/A
Uber Eats,1,DO NOT USE,I have had so many issues with uber eats that I hadn’t used them for years. I used them this evening and I don’t know why I even bothered. Absolutely terrible & do not recommend. The fact they don’t have a customer service contact number or email sums them up really. They’re avoiding complaints. I won’t be using uber eats ever again. It’s ridiculous how McDonald’s have decided to use uber eats for their app delivery orders.,2025-10-04,Aimz,N/A
Uber Eats,1,Driver didnt follow instructions and…,"Driver didnt follow instructions and admitted he didn't and also admitted he didn't know the area. Food was cold, drinks were spilt. Got a £6 refund on a £32 order. Now only getting an automated response when I've asked for the dialogue from the recorded phone conversation with the deiver. Disgusting customer services and service in general.  Try employing people who care about a service they are providing, and can follow simple instructions.",2025-10-04,Mr Jonathan Crossland,N/A
Uber Eats,1,Review for Uber Eats Canada,"I’ve had two separate orders through Uber Eats that were never fulfilled, yet I was charged in full.One store (Kingsway) kept delaying delivery for nearly two hours without ever assigning a driver. Another (Team C on W Broadway) called me to say my item was out of stock and couldn’t fulfill the order. In both cases, Uber charged me, claiming the stores had already “started preparing” the orders — even though no delivery ever happened.I contacted support multiple times, but they hid behind automated responses instead of resolving the issue. Uber’s policy of charging customers for undelivered or unavailable orders is completely unacceptable and violates basic consumer protection standards.I’ve filed a complaint with Consumer Protection BC and would strongly advise others to be cautious using Uber Eats for cannabis or non-food orders.",2025-10-04,Cynthia,N/A
Uber Eats,2,Service is no longer important,"The experience on UberEats has sadly completely deteriorated in recent months. A few weeks ago, the delivery driver took too long that the restaurant closed completely. They kept sending drivers there who would cancel as they arrived. I flagged this to support and asked for a refund but they kept sending drivers to the restaurant. I literally monitored each one going to the restaurant in the app. It wasted everyones time. This went on for close to 1.5/2 hours before they finally paid attention. More recently, they couldn’t find a courier, so by the time the food finally arrived it was stone cold. On a £40 inedible order they refunded £7. When I asked for a justification they just sent me an automated response saying it had already been refunded therefore the issue was resolved. I’ve had a great relationship with Uber/UberEats for years, but its like they really don’t care anymore. Loyalty isn’t rewarded, support are passive aggressive and service is as bad as I have received anywhere. Judging by reviews here it’s clearly not a priority… I’ve now converted to Deliveroo.",2025-10-04,George G,N/A
Uber Eats,1,If I could give this lower I would,If I could give this a lower star I would. We placed a food order. Was a treat. Part of it was missing. I queried it with Uber support and they only refunded half the amount. I queried this and asked where the rest of the refund was and the case was closed with a comment that they were closing the communication stream to streamline their support. Not sure how you can streamline terrible support.,2025-10-04,Leslie Lambert,N/A
Uber Eats,1,on Na commander 3 tacos,on Na commander 3 tacos  billal a  écrite  Le menagerie   sur   l' application ET voila  con on a décendu  Le parquet est   plus la nul  IL  faux fermer abinir applicationEN  France,2025-10-04,WILLIAM CONTE,N/A
Uber Eats,1,Food didn’t arrive,Food didn’t arrive. Driver didn’t even enter our street! £65 worth of food stolen and customer services has sided with the driver!! No customer service at all! Theft!!,2025-10-04,Richard,N/A
Uber Eats,1,Missing and damaged products,"After placing an order from Pizza Hut through UberEats, the delivery arrived with several issues: the order was incomplete, as the soft drink was missing, and the pizzas were delivered in a damaged condition. When attempting to submit a complaint, I noticed there were separate categories, one for missing items and another for damaged food, etc. I first selected the option for the missing item (the soft drink). However, I was then unable to file an additional complaint for the damaged food, as the system indicated that I already had an active complaint and needed to wait.That complaint has since been resolved, and I received a refund for the soft drink. However, the damaged pizzas remain an issue. Furthermore, inside the cheese box, I discovered a long strand of women’s hair tangled in the cheese. This is highly unacceptable and extremely unhygienic.",2025-10-04,Bruno Coimbra,N/A
Uber Eats,1,They Ruined My Dinner AND My Sleep,"I ordered food through Uber Eats at 7:10 PM and it was delivered 67 minutes later, at 8:17 PM. By then, the food was completely cold and inedible.When I contacted customer service, the rep told me the order “wasn’t late” and that they wouldn’t refund me even if the food was cold. After a long hold, I was promised a manager would call me back ASAP. That call finally came at 3:24 AM, waking me up in the middle of the night — only to leave a voicemail admitting my food was cold but asking me to call customer service again.There was no apology, no refund, no resolution, and no accountability. They didn’t just ruin my dinner — they ruined my sleep and my mood. This is not customer service. It’s pure disrespect to the customer.",2025-10-04,Arthur King,N/A
Uber Eats,1,Disgraceful service,"Disgraceful service. LIVERPOOL area. Ordered McDonald's guy came to door with drinks dripping down the floor all on my front door step and says do you want this order? Really? How hard is it. Is it just me or is the UK absolutely crap for any type of fast food service. Im I deluded that I order food and it comes to my door, the end. This is happened before as well. Never again?",2025-10-04,Stacy Griffiths,N/A
Uber Eats,1,Really poor service from Uber Eats.,"Really poor service from Uber Eats.Was charged about £20 more than quoted in app.  Have tried to contact them via the App, WhatsApp and email but they've  just ignored.  Very poor service Uber eats!",2025-10-04,TimH,N/A
Uber Eats,1,Uber sucks,"I ordered a meal, with a 50% promotion. It was delivered to incorrect address. I was refunded minus the promo. This company is an absolute scam",2025-10-04,Dawn Rae,N/A
Uber Eats,1,Pathetic Customer Support,An item was missing from my order (#574A6). Automated replies from support didn't address the issue whatsoever e.g. requesting a photo of the missing item!,2025-10-05,Dublin Resident,N/A
Uber Eats,1,Uber Eats sucks,"Last night, I order a few pizza pies for me and my girlfriend since we weren't in the mood to cook but also not in the mood for pizza itself. The food eventually got here, we received it squashed in the bag, all the sauce leaking out, mushy and just damaged as if the uber eats driver had placed something on our food. The food ended up being inedible as it made us feel sick to the stomach because it didn't look appealing at all. I took photos and everything but I'm having a difficult time getting ahold of a support representative. When I tried phoning support,  I did not have the lady's attention and she ended up ending the call while being mid conversation with her.",2025-10-04,Quentin Muller,N/A
Uber Eats,1,"If I could give a zero review, I would...","I can honestly say I will completely avoid ubereats and uber from now on. I stupidly placed an order for McDonalds and the time of delivery kept getting later and later, along with the different delivery drivers (8 in total) that had been scheduled to collect. I had already reached out to them to see if there was a problem, as it had been over an hour. Whilst on a chat with them, I received confirmation my order was cancelled and they said I would receive a refund. 4 days later, I still hadn't received a refund. I contacted them again asking the progress of it and they said I won't get one, as its over 48hrs since the order. I told them I have proof my order is cancelled and was told I would receive a refund and they said I won't get one. I asked for the terms and conditions that state this and asked for a complaints e-mail and they closed my chat, as said they can't help. I never leave bad reviews but the fact I had already spoken to someone on the day my order was cancelled, who failed to mention I would actually need to make contact again within 48hrs (even though I was on the chat at the time of cancellation so why couldn't they have started the process then?) is a bit of a joke. Definitely avoid ...",2025-10-04,Jessica,N/A
Uber Eats,1,Incompetent Company,"There have been many times I have ordered from Uber Eats. Every time they have either delivered to wrong address or stolen orders. When I order with any other delivery service, the items are incorrect but not reflectant on the company. In this case I am going to call out my delivery person Alexander S. This person took 1.5 hours to pick up my food, and call it delivered but the food was not at my door. Strong suspicion that this person ate my order. I do not buy food for drivers to eat. Uber Eats makes it impossible to file complaints by removing the customer service phone number and requiring you to create an account with no way that I can find to file a complaint. I have never dealty with a company so disrespectful to their customers and hire people that are highly incompetent at delivering orders, possibly even stealing it. I will NEVER, use Uber Eats or its subsideries if this is the kind of support they offer their customers. Highly unsatisfactory and ill managed.",2025-10-04,Jay,N/A
Uber Eats,1,I had ordered a cake that came all…,I had ordered a cake that came all damaged and mushed up. When I complained about it as I cannot do anything with it they replied that I cannot get another one ordered or refund and had to accept it. What kind of service is this!,2025-10-03,My Linh Nguyen,N/A
Uber Eats,1,Would give zero if I could,"Would give zero if I could, please avoid this company! Ordered food which the delivery driver failed to deliver to the correct address, sent a photo of somewhere totally different. Told me on the phone it wasn’t his fault then hung up, refused to answer after that.Uber Eats said he acted in line with their policy and refused a refund. Complete cowboys!!! Ruined what was supposed to be a treat.",2025-10-03,Consumer,N/A
Uber Eats,1,Friday night Sainsbury’s order,I ordered a Sainsbury’s order this afternoon as I had friends coming over. I ordered the food and snacks and booze we would be having and was informed that it would arrive at 1810 that evening. The order then changed to arriving at 1835 and then to 1905. When I looked to find out if it was on time at 1850 it informed me it had been cancelled with no explanation!!  YOU CANNOT TRUST THIS SERVICE. HOW CAN THEY LET YOU DOWN WITH 15 MINS TO DELIVERY. MY EVENING WAS RUINED. I HAVE CANCELLED MY ACCOUNT AND WILL NEVER USE AGAIN. DISGRACEFUL!!!,2025-10-03,Gail Penrice,N/A
Uber Eats,1,S***e company,Crap business. Never got the delivery. Driver lied and said he waited for nine minutes but no one came. Driver sent a “photo” of delivery place but the photo was nothing but white space! No way to actually speak to anyone about this and after we submitted our report of the non delivery we were told the issue had been resolved and the driver acted within acceptable procedures. Bunch of BS! Will never EVER use UberEats again. £54.00 down the drain to this farce of a company!,2025-10-03,Paul Rider,N/A
Uber Eats,5,Slay. Amazing experience plus’s a bonus…,Amazing experience plus’s a bonus comedian show of my poor Uber eats driver being slide tackled by my blue bin. Storm amy really is trying to ‘hit’ on my uber eats drivers rip,2025-10-03,//Abbie\\,N/A
Uber Eats,1,Order was never delivered,Order was never delivered. Followed up with customer service but wouldn't answer questions why. Ended up having to leave this review.,2025-10-03,Sean Donnellan,N/A
Uber Eats,1,Would give them a 0 if able,"Would give them a 0 if able, their website is a buggy mess, selected my house address and it ended up trying to go to a different address the other side of the city. Tried to cancel and option only appeared after the shop had accepted meaning I couldn't get a refund. Explained this to the agent and could tell they either weren't reading the messages or was a AI/scripted response. Malicious website design along with bad customer service. Hope they go the way all other companies like them go and the market gets over saturated with options and they fade into obscurity.",2025-10-03,steven thomson,N/A
Uber Eats,1,Burger order,Order a burger had no confirmation of delivery 40mins went by and a knock on the door with a  McDonald’s box with 5 chips 3 gherkins and a piece of cheese and had the audacity to charge me £10.07,2025-10-03,Julie Roberts,N/A
Uber Eats,1,delivery driver throw the food in the street,I ordered KFC and waited in the rain for delivery delivery person arrived after couple f phon calls the food was smoking with water from the rain   I told that is no good so he throw in the streetand walked off I need a full refund please,2025-10-03,Monir Malak,N/A
Uber Eats,1,Terrible Service,"I have had nothing but problems with Uber Eats.Nine times out of ten, the order is late and they try to deliver it (or actually deliver it) to the wrong place.Just yesterday, I ordered and the driver never brought the food but marked it as delivered.  They tried to tell me that since it was marked as delivered, I had to pay for it anyway.The worst support.  The whole thing is just a mess.",2025-10-03,Adam Dodson,N/A
Uber Eats,1,I was shouted at by a driver after…,"I was shouted at by a driver after asking where my food was. A picture was sent to me showing my food had been left on the floor, in central London. And of course when I had gotten there, the food was gone. I am still waiting to here back from Ubereats. This happened yesterday lunchtime. I am completely appalled and in shock at how someone would think it's OK to leave my food in the public street floors of London and then procees to shout at me. Absolutely out of order!",2025-10-03,Yvonne,N/A
Uber Eats,1,Absolutely disgusting and shocking…,"Absolutely disgusting and shocking customer service. These guys should be wearing masks and carrying guns they are highway robbers.  After ordering a McD's  they sent me a KFC which i quite rightly refused to take from the driver.  I then contacted uber eats who refused to refund or send the correct order because i couldnt take a picture of the KFC bag with receipt - which the driver has the drivers telephone which conveniently managed to call me when he couldnt find the place, had been switched off - no doubt he had  a lovely lunch given he signed off my McDs as delivered. DO NOT USE THESE COWBOYS THEY JUST WANT  YOUR MONEY - AVOID AT ALL COSTS - DISGUSTING DISGUSTING DISGUSTING DO NOT USE DO NOT USE",2025-10-03,Miss D,N/A
Uber Eats,1,Look out for Luiz selling second hand cakes,"I ordered a little Friday treat for my team as a thank you, and I thought the extra sugar would give them a welcome boost in the afternoon. Unfortunately, that didn’t happen. After texting the driver the delivery code, the delicious selection of pastries and cakes disappeared - no doubt feeding Luiz the driver’s family instead of my team.Trying to communicate with Uber about this has been near impossible, and it’s fair to say I won’t be using the service again. Thank you for turning what should have been a nice gesture into a complete nightmare.",2025-10-03,Mark,N/A
Uber Eats,1,Absolutely dishonest,"Absolutely dishonest, unfair and disgusting service and policies! I’ve accidentally ordered to wrong address and when I’ve realized, I cancelled the order right away within few seconds, not even just a minute. Few seconds and 2 clicks! They didn’t say anything that if I will cancel the order I will get charged ridiculous 187$ when order was 172$… when I tried to explain their “customer service” everyone did say by the book “merchant spend time and product to prepare your order”! For 3-4 seconds!!!! They don’t listen you, don’t understand you at all!! They just hang up or end the chat without any solution or explanation. Just ends the chat after few automatic messages!!! Cancelled my long membership with them right away! I’m going to ask all my friends and relatives to do the same! Why we should pay and use scam system that only does cash grab and no real service!",2025-10-03,Sharif Shakirov,N/A
Uber Eats,1,I ordered Wingstop thru UberEats,"I ordered Wingstop thru UberEats.    When the driver finally picked up my order,  he drove right past my clearly marked address,  clicked that he delivered it, and drove back the other way past my house.   UberEats cancelled the order, but not the tip.   So i paid this mf $8 to eat Wingstop.   Never again.  Do not use them.  Dominos has better drivers.",2025-10-03,Keith,N/A
Uber Eats,1,I was quoted £23 but charged £30 after…,"I was quoted £23 but charged £30 after promotions weren’t applied . When I queried it , I was fobbed off and ignored on chat , just patronising messages . Appalling service , no explanation , no resolution.",2025-10-02,InPost,N/A
Uber Eats,1,Awful,"Awful - hours of delay for delivery, no comms.",2025-10-02,Andy James,N/A
Uber Eats,1,Cold food again from SmashBurger Bath,"Something did not add up with my delivery today. Although it was nearly 10 minutes early it came freezing cold. Guess where it was from guys….? Yes, SmashBurger Bath. Now I can say for sure that there is a problem with the restaurant. As I ordered at around 17.35 and the order went to being “prepared” straight away. Then it was picked up really quickly as well. So it’s really odd that it came freezing cold. Also ,  another strange thing about the delivery. The guy who delivered to me was able to understand my very particular direction to my house perfectly  . Yet he wasn’t able to understand a 4 digit code. Something isn’t make sense at all here.",2025-10-02,Sophie Carr Briggs,N/A
Uber Eats,1,This is The worst delivery service I…,"This is The worst delivery service I have ever used i waited over an hour for my order. They reassigned it 4 times the last time they canceled it. Stating that the driver had some kind of an issue. If you expect to get your food on time, do not use Uber Eats.",2025-10-02,Bill Curtis,N/A
Uber Eats,1,Customers Aren't Important!,You literally roll the dice when you pay for an EXPENSIVE uber eats order!Will it be delivered on time or at ALL?Will it be cold?Will it be incomplete?,2025-10-02,G.K.J.,N/A
Uber Eats,1,Very disgusted and here's my update on…,Very disgusted and here's my update on uber eats my food never arrived which cost me 27 pounds that's quite a bit of money they replied hours later saying they looked into the matter and it had been delivered so no money back never again,2025-10-02,Yvonne Ankers,N/A
Uber Eats,1,They didnt reply or help with my issue.,"I’m following up on a previous issue I raised regarding an order I placed with DIA Supermarket. In that order, four different drivers were listed as delivering my items. Two of them actually delivered part of the order, while the other two showed up, took a photo, and left without delivering anything.As a result, several items were missing from the order. I had already reported this and was told the issue would be looked into, but the ticket was closed without resolution.I want to express how uncomfortable and concerning this experience was—having multiple drivers show up at different times, including after some items were already delivered. It felt disorganized and unsettling, especially with some drivers not delivering anything but still marking the order as completed.Given the incomplete delivery and the inconvenience caused, I’m requesting a full refund for this order. Please review this matter again and let me know how it will be resolved.Thank you,",2025-10-02,PokeShop,N/A
Uber Eats,1,Worst Company Experience – Robbed by Uber,"will never use Uber again. I ordered through their app, cancelled within one minute, and yet 30 minutes later they still charged me. I called customer support, and they told me it was “policy” and that nothing could be done. I called the store directly, and they confirmed it was Uber’s fault.In the end, I was robbed of $40 with no solution, no accountability, and a customer service rep who seemed perfectly fine with that outcome. This is the worst company I’ve ever dealt with.I’ve deleted every Uber app from my phone, and I will never use them again. They clearly value money over people, and I’ll make sure to share this experience every chance I get.",2025-10-02,Matt,N/A
Uber Eats,1,delivery driver stole order,ordered a maccies and i instructed leave at my porch and i’ll come and get it. the driver took a photo of him holding my food outside my door and then he proceeded to cancel the order so he could keep the food for himself. when i went out my food wasnt in front of my porch and there was no delivery driver around. i didnt realise this was possible. i tried to get a refund but was refused as the driver “cancelled” when that isn’t my fault.,2025-10-01,kim hew,N/A
Uber Eats,1,I will never use Uber again!,"I will never use Uber again! It's one thing that the driver delivered my order to the wrong address and when I called him right away, he didn't want to go back and get it... but said he'd issue a credit to me. He didn't do that so I went through the customer service bot on the app the next day AND the following day. Twice reported to customer service!  The second time the bot said my issue was already resolved which it wasn't, so I restated the promise to credit my order. Nothing and zero response back to me. I get it some drivers aren't going to care about giving good service. I was able to zero out his tip. But the COMPANY has NO customer service. My order was not only not credited but the delivery fee remained! ANY company that can't take care of a customer's problem with their driver is of no use to me EVER for any of their services. Even a bot can be programmed to give a response and forward situations, that don't fit its programming, to a person with a brain. Never ever again...",2025-10-01,Connie,N/A
Uber Eats,1,Shady Hiring Practices,Shame on UberEATS for their shady hiring practices.  Basically you're hiring glorified slave labor to work these positions giving false hope to them.  Shameful.,2025-10-01,Michael J.,N/A
Uber Eats,1,Horrible driver,Horrible driver. My family are all part deaf therefore we sometimes do not hear our door knocking. The driver then phoned me so I knew he was at the door. When I opened the door he was sat in his car and told me to go outside to his car and collect the order?? Once I collect it from his car I then go to walk back to my house and he then raises his voice at me and says “next time I’m not waiting on you” ???,2025-10-01,Big Boy,N/A
Uber Eats,1,I recently ordered a hamburger from…,"I recently ordered a hamburger from Uber Eats, taking advantage of a 2-for-1 deal. However, I only received one burger instead of two. When I spoke with the delivery driver, he was quite rude and didn’t offer any help, more focused on rushing to his next delivery. He also pressured me into giving him the delivery code and didn’t provide any assistance.When I contacted Uber Eats, I faced extremely unhelpful and rude customer service. They initially doubted my claim, and even after I provided a screenshot of the order button showing the deal, they dismissed my complaint on a technicality. They claimed that because I didn’t take a photo of the food upon delivery, they couldn’t verify my issue.While I understand some policies, this experience really shows how little Uber Eats values customer satisfaction. I’m deeply disappointed and would not recommend using their service again.",2025-10-01,Claire Van Cappelle,N/A
Uber Eats,1,ordered food,"ordered food, after 3 hours went to bed with no sign, rang restaurant to cancel as still not set off with order, they had no problem and said i would get a full refund,  i received a partial refund, this is ridiculous, who does that as a company, after being on chat and explaining, its just prewritten scrip, now refuse to answer me back, this company is a joke. steer clear and collect.Ill be filing a complaint with trading standards.Thanks for nothing uber eats",2025-10-01,Robert Shirt,N/A
Uber Eats,1,They locked my account for unexplained…,"They locked my account for unexplained reasons and froze the funds available in my wallet. What can someone do as inappropriate in order to deny access to the app? I called the customer service and there response was always negative, they can’t unlock my account!",2025-10-01,Rony Jabbour,N/A
Uber Eats,1,RIPPED ME OFF FOR £31 FOR GOODS I DIDN'T RECEIVE!!!,"I would happily give it ZERO stars. I've been with them for years. Recently made an order of just over £71. As soon as the driver left I realised there was a bottle of pink gin (just over £22 it cost) Only received 1 box of relentless instead of 2! And a box of aspirin all missing and they have completely refused to give me my money back. I did phone the driver as soon as I realised and he said there was nothing he could do. I'm absolutely shocked and really angry. I'm going to start using Deliveroo or Just Eat. I paid about £80 for a year's membership so again I've wasted money with that. I honestly can't believe how badly this particular service was. The person who packed it in Morrisons, Paisley obviously put someone else's name and address on the bag/s and someone else has received about £31 of MY goods! Unbelievable! And completely disgusting RIPPING ME OFF FOR AROUND £31!!! Never using them again! They're going completely downhill.",2025-10-01,Carrie-Ann Gibb,N/A
Uber Eats,1,So angry I just done a grocery order it…,So angry I just done a grocery order it got brought to my door I had my id ready as I ordered an energy drink the driver didn’t understand what to do he said it kept rejecting my DOB he was trying to get help from them on live chat they ended up cancelling my order he just kept saying sorry not understanding what he was doing so he took me order away and I’ve been charged for this I don’t even know how to contact them,2025-10-01,Jackie,N/A
Uber Eats,1,Really bad customer service,"UberEats customer service had improved for awhile, but it has gone downhill again.  I’ve been a loyal and frequent customer for years, but the UberEats customer service response just told me that a missing $30 pizza is “non-refundable.”  The missing pizza was gluten-free, and since I have celiac disease, I can’t eat the two pizzas that we did receive.  I am very unhappy and disappointed with Uber as a company.",2025-10-01,ChristineinTX,N/A
Uber Eats,1,The order never arrived,The order never arrived. The driver called me to say he was at my house but I wasn't answering the door. I was sitting at the front door for 15 minutes. He never showed up. I repeatedly gave him my address--but nothing. My order finally got marked as delivered (it was not) and the driver won't pick up the phone.  I've now wasted an hour and haven't fed my family.  I've got to figure out something else! Will NOT use this service EVER again.  Let me hanging.,2025-10-01,MALINDA HENDERSON,N/A
